사업자등록번호,순번,데이터수집일자,기업코드,경영진명,직위코드,직위명칭,담당업무명,등기상태,등기상태명,경영진영문명,우편번호,주소,상세주소,학력명세,주요경력사항,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1128101534,1,20220418,1888844,심**,71,이사,자재,2,비등기,Sim Jae Sik,,,,,매일유업 이사대우,I,20221104,,
1128101535,1,20220418,1888844,심**,71,이사,자재,2,비등기,Sim Jae Sik,,,,,매일유업 이사대우,I,20221104,,
1128101536,1,20220418,1888844,심**,71,이사,자재,2,비등기,Sim Jae Sik,,,,,매일유업 이사대우,I,20221104,,
1128101537,1,20220418,1888844,심**,71,이사,자재,2,비등기,Sim Jae Sik,,,,,매일유업 이사대우,I,20221104,,
1128101538,1,20220418,1498939,임**,30,대표이사사장,,,,,,,,,,I,20221104,,
1128101538,2,20220418,1498939,임**,30,대표이사사장,,,,,,,,,,I,20221104,,
1128101539,1,20220418,8574220,임**,30,대표이사사장,,,,,,,,,,I,20221104,,
1128101539,2,20220418,8574220,임**,30,대표이사사장,,,,,,,,,,I,20221104,,
1128201540,1,20220222,1162435,하**,30,대표이사사장,,,,,,,,,,I,20221104,,
1128201540,2,20220222,1162435,하**,30,대표이사사장,,,,,,,,,,I,20221104,,
1128601541,1,20220222,6678103,박**,30,대표이사사장,,,,,,,,, ,I,20221104,,
1128601541,2,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1128601541,3,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1128601542,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1128601543,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1128701544,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1128701545,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130101546,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130201547,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130201548,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130201549,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130201550,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130201551,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1130801552,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1131001553,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1131201554,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1131201555,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1131701556,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1131701557,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1131701558,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1132001559,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1132101560,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1132201561,1,20220222,6678103,최**,71,이사,사내이사 (),,,,,,,,,I,20221104,,
1132201562,1,20220418,9686729,김**,30,대표이사사장,,,,KIM DO YOUNG,,,,,,I,20221104,,
1132201562,2,20220418,9686729,김**,30,대표이사사장,,,,KIM DO YOUNG,,,,,,I,20221104,,
1132301563,1,20220418,9686729,김**,30,대표이사사장,,,,KIM DO YOUNG,,,,,,I,20221104,,
1132401564,1,20220418,9686729,김**,30,대표이사사장,,,,KIM DO YOUNG,,,,,,I,20221104,,
1132401565,1,20220418,9686729,김**,30,대표이사사장,,,,KIM DO YOUNG,,,,,,I,20221104,,
1138101566,1,20220222,1343487,이**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101566,2,20220222,1343487,김**,71,이사,,1,등기,Kim Hye Yeong,,,,,(주)해덕기업 감사,I,20221104,,
1138101566,3,20220222,1343487,이**,71,이사,,1,등기,Lee Sun Hyeong,,,,한양대학교,(주)세대에셋 감사,I,20221104,,
1138101566,4,20220222,1343487,이**,71,이사,,1,등기,Lee Sun Hyeong,,,,한양대학교,(주)세대에셋 감사,I,20221104,,
1138101567,1,20220222,1343487,이**,71,이사,,1,등기,Lee Sun Hyeong,,,,한양대학교,(주)세대에셋 감사,I,20221104,,
1138101568,1,20220222,1853251,김**,30,대표이사사장,,,,,,,,한양대학교,전) 세아베스틸 영업2팀장  전) 세아베스틸 영업본부장,I,20221104,,
1138101568,2,20220222,1853251,김**,52,전무이사,생산관리,1,등기,Kim Yong Jin,,,,한양대학교,전) 셰플러코리아 사장  전) 세아베스틸 공장장,I,20221104,,
1138101568,3,20220222,1853251,양**,62,상무이사,기획,2,비등기,Yang Yeong Ju,,,,듀크대 MBA,전) BAIN & COMPANY 이사,I,20221104,,
1138101568,4,20220222,1853251,홍**,62,상무이사,마케팅,2,비등기,Hong Sang Bum,,,,미시건대 MBA,전) 일진홀딩스 전략기획팀장  전) 세아베스틸 미래전략실장,I,20221104,,
1138101568,5,20220222,1853251,김**,71,이사,,,,,,,,,전) 세아베스틸 1제강팀장,I,20221104,,
1138101568,6,20220222,1853251,김**,71,이사,본부장,2,비등기,Kim Dong Hyeok,,,,광운대학교,전) 세아베스틸 설비본부장,I,20221104,,
1138101568,7,20220222,1853251,김**,71,이사,,,,,,,,,현) 세아창원특수강 생산기획실장  전) 세아창원특수강 부산영업,I,20221104,,
1138101568,8,20220222,1853251,서**,71,이사,본부장,2,비등기,Seo Han Seok,,,,성균관대학교,전) 세아베스틸 공정연구센터장   전) 세아베스틸 대형단조생산,I,20221104,,
1138101568,9,20220222,1853251,윤**,71,이사,재무,2,비등기,Yun Chan Sik,,,,원광대학교,전) 세아베스틸 재무팀장,I,20221104,,
1138101568,10,20220222,1853251,윤**,71,이사,기타,2,비등기,Yun Hyeong No,,,,홍익대학교,전) Seah Global Inc 법인장,I,20221104,,
1138101568,11,20220222,1853251,이**,71,이사,영업,2,비등기,Lee Seung Jae,,,,대구대학교,전) 세아베스틸 영업2팀장,I,20221104,,
1138101568,12,20220222,1853251,조**,71,이사,기타,2,비등기,Jo Gi Chang,,,,전북대학교,전) 세아베스틸 압연담당,I,20221104,,
1138101568,13,20220222,1853251,홍**,71,이사,기타,2,비등기,Hong Seong Won,,,,전북대학교 대학원 금속공학 석사,전북대학교 금속공학 석사  전) 세아베스틸 제강담당   전) 세아,I,20221104,,
1138101568,14,20220222,1853251,강**,76,사외이사,감사,1,등기,Gang Cheon Gu,,,,중앙대학교 대학원 신문방송학과(1984),전) 영앤진회계법인 부회장  현) 인하대 에너지자원공학과 초빙,I,20221104,,
1138101568,15,20220222,1853251,김**,76,사외이사,,,,,,,,,현) 한국뉴욕주립대학교 경영학과장  현) 손해보험협회 비상임감,I,20221104,,
1138101568,16,20220222,1853251,윤**,76,사외이사,,,,,,,,,현) 카이스트 테크노 경영대학원장  현) 카이스트 경영대학원 마,I,20221104,,
1138101568,17,20220222,1853251,정**,76,사외이사,감사,1,등기,Jeong Jae Hun,,,,Yale Univ. 대학원 졸업,전) 수원대학교 겸임교수  전) 경기도 문화의 전당 사장  전) (,I,20221104,,
1138101568,18,20220222,1853251,신**,999,기타,,,,,,,,,전) 세아홀딩스 인재경영담당,I,20221104,,
1138101568,19,20220222,1853251,조**,999,기타,,,,,,,,원광대학교,전) 세아창원특수강 기획본부장,I,20221104,,
1138101568,20,20220222,1853251,조**,999,기타,,,,,,,,원광대학교,전) 세아창원특수강 기획본부장,I,20221104,,
1138101569,1,20220222,1952216,김**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101569,2,20220222,1952216,김**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101570,1,20220304,1430304,박**,52,전무이사,,2,비등기,Park Tae Ung,,,,,GS네오텍(주) 상무보,I,20221104,,
1138101570,2,20220304,1430304,박**,52,전무이사,,2,비등기,Park Tae Ung,,,,,GS네오텍(주) 상무보,I,20221104,,
1138101571,1,20220222,1193461,채**,21,부회장,,,,,,,,美 조지워싱턴대학교 대학원 MBA(1990.03),애경그룹 유통부동산 부회장애경산업(주) 대표이사,I,20221104,,
1138101571,2,20220222,1193461,이**,30,대표이사사장,,,,,,,,,애경산업 마케팅/화장품부문/전략기획실(겸직)제주항공 커머셜본,I,20221104,,
1138101571,3,20220222,1193461,채**,30,대표이사사장,,,,,,,,美 보스턴대학교 경영대학원 MBA(1985),애경그룹 총괄부회장,I,20221104,,
1138101571,4,20220222,1193461,고**,62,상무이사,인사,1,등기,Go Jun,,,,KAIST 화학공학과 석사,Bain & Company 팀장 (주)효성 조직관리팀장 Korn Ferry interna,I,20221104,,
1138101571,5,20220222,1193461,이**,65,상무보,,,,,,,,,AK홀딩스 인사팀장,I,20221104,,
1138101571,6,20220222,1193461,류**,71,이사,,,,,,,,서울대학교 대학원 경영학 석사,한영회계법인 감사본부 상무이사 (전)중소기업청 벤처캐피탈 관,I,20221104,,
1138101571,7,20220222,1193461,이**,71,이사,,,,,,,,영국 맨체스터대학교 MBA,대우증권 수석부사장 산업은행 기획관리본부장예일회계법인 고문,I,20221104,,
1138101571,8,20220222,1193461,이**,71,이사,,,,,,,,고려대학교 대학원(MBA),국민권익위원회 부위원장중앙행정심판위원회 위원장 춘천지방법,I,20221104,,
1138101571,9,20220222,1193461,이**,999,기타,기획,1,등기,Lee Seong Hun,,,,,애경유지공업(현재 AKIS),I,20221104,,
1138101571,10,20220222,1193461,이**,999,기타,기획,1,등기,Lee Seong Hun,,,,,애경유지공업(현재 AKIS),I,20221104,,
1138101572,1,20220222,1119411,임**,30,대표이사사장,경영총괄,,,Lim Jae Young,,,,,- 한국바스프(주) 스페셜티사업부문 사장- 한국바스프(주) 화학,I,20221104,,
1138101572,2,20220222,1119411,채**,30,대표이사사장,경영총괄,,, Chae Dong seok,,,,美 조지워싱턴대학교 대학원 MBA(1990.03),- 수원애경역사(주) (대표이사)- 평택역사(주) (대표이사)- 2006,I,20221104,,
1138101572,3,20220222,1119411,선**,52,전무이사,화장품사업부 총괄,,,,,,,,- 1994 ~ 2011년 : (주)아모레퍼시픽 아이오페 BM 사업부장- 201,I,20221104,,
1138101572,4,20220222,1119411,송**,62,상무이사,경영지원부문 총괄,1,등기,Song Gi Bok,,,,,- 애경산업(주) 평직원- 2017 ~ 17년 : 재무기획 본부장 (상무보,I,20221104,,
1138101572,5,20220222,1119411,김**,65,상무보,생활용품사업부 총괄,2,비등기,Kim Nam Su,,,,한국산업기술대경영대학원 산업디자인(석사)(2009.02),- 한국산업기술대경영대학원 산업디자인(석사)- 애경산업(주) 평,I,20221104,,
1138101572,6,20220222,1119411,남**,65,상무보,,,,,,,,,- 1997 ~ 2019년: 애경산업(주) 평직원- 2020 ~ 현재: 애경산업(,I,20221104,,
1138101572,7,20220222,1119411,박**,65,상무보,,,,,,,,,- MIT Sloan (MBA)- Bain & company- FIDELITY WORLDWIDE INVEST,I,20221104,,
1138101572,8,20220222,1119411,박**,65,상무보,,,,,,,,서울대학교,- 제49회 사법시험 합격- 제39기 사법연수원 수료- (주) 효성 준,I,20221104,,
1138101572,9,20220222,1119411,이**,65,상무보,,,,,,,,,- 1996 ~ 2019년: 애경산업(주) 평직원- 2020 ~ 현재: 애경산업(,I,20221104,,
1138101572,10,20220222,1119411,정**,65,상무보,,,,,,,,,-금호피앤비화학 Epoxy 사업팀 부장(팀장)-금호피앤비화학 해외,I,20221104,,
1138101572,11,20220222,1119411,민**,76,사외이사,,,,,,,,,- 2015 ~ 현재 : 성문회계법인 공인회계사,I,20221104,,
1138101572,12,20220222,1119411,박**,76,사외이사,,,,,,,,,- 2006 ~ 현재 : 법무법인 케이씨엘 변호사,I,20221104,,
1138101572,13,20220222,1119411,송**,76,사외이사,,,,,,,,,- 2019 ~ 현재 : (주)두레비즈 청산인,I,20221104,,
1138101572,14,20220222,1119411,고**,999,기타,,,,,,,,,- KAIST 화학공학과 (석사)- 2001 ~ 08년 : Bain & Company 팀장,I,20221104,,
1138101572,15,20220222,1119411,고**,999,기타,,,,,,,,,- KAIST 화학공학과 (석사)- 2001 ~ 08년 : Bain & Company 팀장,I,20221104,,
1138101573,1,20220222,1631880,이**,28,대표이사,,,,,,,,고려대학교,- SK주식회사 전략기획센터장,I,20221104,,
1138101573,2,20220222,1631880,장**,52,전무이사,,,,,,,,경북대학교,- SK주식회사 CPR본부장,I,20221104,,
1138101573,3,20220222,1631880,서**,62,상무이사,,,,,,,,성균관대학교,- SK주식회사 전략기획부문,I,20221104,,
1138101573,4,20220222,1631880,이**,62,상무이사,지원,2,비등기,Lee Jeong Man,,,,,- (주)신흥기계 계전부 이사,I,20221104,,
1138101573,5,20220222,1631880,강**,71,이사,국제,2,비등기,Gang Gwon Sun,,,,,- (주)신흥기계 국제부 이사,I,20221104,,
1138101573,6,20220222,1631880,나**,71,이사,,,,,,,,,- (주)신흥기계 설계 팀장,I,20221104,,
1138101573,7,20220222,1631880,박**,71,이사,총괄,2,비등기,Park Gyu Hun,,,,,- (주)신흥기계 전주공장 공장장,I,20221104,,
1138101573,8,20220222,1631880,백**,71,이사,,,,,,,,,- SK주식회사 회계팀 팀장,I,20221104,,
1138101573,9,20220222,1631880,송**,71,이사,기타,2,비등기,Song Bae Geun,,,,,- (주)신흥기계 PM부 이사,I,20221104,,
1138101573,10,20220222,1631880,오**,71,이사,,,,,,,,,- SUPEX추구협의회 전략지원팀 임원,I,20221104,,
1138101573,11,20220222,1631880,이**,71,이사,,,,,,,,,- (주)한화  타이어엔지니어링 팀장,I,20221104,,
1138101573,12,20220222,1631880,임**,71,이사,,,,,,,,,- SK주식회사 스마트팩토리 사업담당,I,20221104,,
1138101573,13,20220222,1631880,권**,76,사외이사,,,,,,,,,- 성균관대학교 반도체시스템공학과 교수,I,20221104,,
1138101573,14,20220222,1631880,서**,81,감사,,,,,,,,,- 중부지방국세청 조사국장,I,20221104,,
1138101573,15,20220222,1631880,서**,81,감사,,,,,,,,,- 중부지방국세청 조사국장,I,20221104,,
1138101574,1,20220418,1625592,고**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101574,2,20220418,1625592,고**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101575,1,20220418,1625592,고**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101576,1,20220418,1625592,고**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101577,1,20220418,1601819,박**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101577,2,20220418,1601819,박**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101577,3,20220418,1601819,오**,76,사외이사,,,,,,,,,- 중국법무법인 세택(Shizhe) 중국변호사- 중국법무법인 안지에(,I,20221104,,
1138101577,4,20220418,1601819,문**,81,감사,,,,,,,,,- 중국인민대학교 겸임교수,I,20221104,,
1138101577,5,20220418,1601819,고**,999,기타,,,,,,,,,- 한국사이버진흥원 강사- 명지대학교 미래학습진로센터 전문상,I,20221104,,
1138101577,6,20220418,1601819,박**,999,기타,,,,,,,,,- 중국 현대차 1차벤더사 이사- 세계무역협회 옥타 상임이사- (,I,20221104,,
1138101577,7,20220418,1601819,손**,999,기타,,,,,,,,,- 하나투어 싱가포르 지사 부장- (주)더물론코리아 해외영업부,I,20221104,,
1138101577,8,20220418,1601819,손**,999,기타,,,,,,,,,- 하나투어 싱가포르 지사 부장- (주)더물론코리아 해외영업부,I,20221104,,
1138101578,1,20220418,1601819,손**,999,기타,,,,,,,,,- 하나투어 싱가포르 지사 부장- (주)더물론코리아 해외영업부,I,20221104,,
1138101579,1,20220418,1601819,손**,999,기타,,,,,,,,,- 하나투어 싱가포르 지사 부장- (주)더물론코리아 해외영업부,I,20221104,,
1138101580,1,20220418,1601819,손**,999,기타,,,,,,,,,- 하나투어 싱가포르 지사 부장- (주)더물론코리아 해외영업부,I,20221104,,
1138101581,1,20220418,1601819,손**,999,기타,,,,,,,,,- 하나투어 싱가포르 지사 부장- (주)더물론코리아 해외영업부,I,20221104,,
1138101582,1,20220418,1134401,강**,30,대표이사사장,대표이사 (경영총괄),,,"Kang, In Gu",,,,,탑이엔씨(주) 대표이사,I,20221104,,
1138101582,2,20220418,1134401,강**,30,대표이사사장,대표이사 (경영총괄),,,"Kang, In Gu",,,,,탑이엔씨(주) 대표이사,I,20221104,,
1138101583,1,20220418,1134401,강**,30,대표이사사장,대표이사 (경영총괄),,,"Kang, In Gu",,,,,탑이엔씨(주) 대표이사,I,20221104,,
1138101584,1,20220418,1134401,강**,30,대표이사사장,대표이사 (경영총괄),,,"Kang, In Gu",,,,,탑이엔씨(주) 대표이사,I,20221104,,
1138101585,1,20220418,1469368,김**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101585,2,20220418,1469368,윤**,31,사장,,1,등기,"Yun,Chung Han",,,,인하대학교,메디다스,I,20221104,,
1138101585,3,20220418,1469368,임**,71,이사,,1,등기,"Im,Sang Seop",,,,한남대학교,휴벤스 대표이사,I,20221104,,
1138101585,4,20220418,1469368,최**,71,이사,,1,등기,"Choi,In Yong",,,,경희대학교 산업대학원 산업정보공학,유니온정보시스템(주) 대표이사 사장,I,20221104,,
1138101585,5,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101585,6,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101586,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101587,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101588,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101589,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101590,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101591,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101592,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101593,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101594,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101595,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101596,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101597,1,20220418,1469368,류**,81,감사,,1,등기,"Ryu,Gyu Ha",,,,서울대학교,브릿저커뮤티케이션 대표,I,20221104,,
1138101598,1,20220222,1742640,이**,30,대표이사사장,,,,,,,,,(주)대유코아 대표이사,I,20221104,,
1138101598,2,20220222,1742640,장**,30,대표이사사장,,,,,,,,,(주)대유코아 대표이사,I,20221104,,
1138101598,3,20220222,1742640,정**,31,사장,,1,등기,Jeong Chan Hyeon,,,,,(주)대유코아 대표이사,I,20221104,,
1138101598,4,20220222,1742640,정**,31,사장,,1,등기,Jeong Chan Hyeon,,,,,(주)대유코아 대표이사,I,20221104,,
1138101599,1,20220418,1994852,김**,30,대표이사사장,,,,,,,,,(주)유림이엔씨 대표이사,I,20221104,,
1138101599,2,20220418,1994852,송**,52,전무이사,총괄,1,등기,Song Hyung Chul,,,,전북대학교,건민산업(주) 이사-기술,I,20221104,,
1138101599,3,20220418,1994852,이**,62,상무이사,영업,2,비등기,Lee Dong Gwan,,,,,,I,20221104,,
1138101599,4,20220418,1994852,송**,71,이사,영업,2,비등기,Song Byeong Hak,,,,,,I,20221104,,
1138101599,5,20220418,1994852,송**,71,이사,영업,2,비등기,Song Byeong Hak,,,,,,I,20221104,,
1138101600,1,20220418,1994852,송**,71,이사,영업,2,비등기,Song Byeong Hak,,,,,,I,20221104,,
1138101601,1,20220418,1994852,송**,71,이사,영업,2,비등기,Song Byeong Hak,,,,,,I,20221104,,
1138101602,1,20220418,1360818,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Seung Soo",,,,,강남이앤알(주) 대표이사,I,20221104,,
1138101602,2,20220418,1360818,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Seung Soo",,,,,강남이앤알(주) 대표이사,I,20221104,,
1138101603,1,20220418,1360818,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Seung Soo",,,,,강남이앤알(주) 대표이사,I,20221104,,
1138101604,1,20220418,1360818,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Seung Soo",,,,,강남이앤알(주) 대표이사,I,20221104,,
1138101605,1,20220418,1215934,이**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101605,2,20220418,1215934,이**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101606,1,20220418,1215934,이**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101607,1,20220418,1215934,이**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101608,1,20220418,1215934,이**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138101609,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101609,2,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101610,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101611,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101612,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101613,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101614,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101615,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101616,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101617,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101618,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101619,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138101620,1,20220418,1114561,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Gwang Seo",,,,,(주)노블하우징 대표이사,I,20221104,,
1138601621,1,20220418,2603821,노**,30,대표이사사장,,,,,,,,서울대학교,95.03~99.06 (주)포스코 경영기획실 00.06~11.06 (주)아이디스,I,20221104,,
1138601621,2,20220418,2603821,김**,60,기타비상무이사,,,,,,,,,97.08~현재 (주)아이디스 대표이사 11.05~현재 (주)아이디스홀딩,I,20221104,,
1138601621,3,20220418,2603821,박**,71,이사,,,,,,,,,04.05~04.12 (주)해커스랩 부사장 05.01~06.09 (주)디엠디 전략,I,20221104,,
1138601621,4,20220418,2603821,성**,71,이사,,,,,,,,,73.07~99.04 삼성전자 반도체 영업총괄 00.05~04.07 (주)에스에,I,20221104,,
1138601621,5,20220418,2603821,임**,81,감사,,,,,,,,,86.02~96.03 한국투자증권 기업금융팀장 96.04~99.11 한국투자파,I,20221104,,
1138601621,6,20220418,2603821,임**,81,감사,,,,,,,,,86.02~96.03 한국투자증권 기업금융팀장 96.04~99.11 한국투자파,I,20221104,,
1138601622,1,20220418,2604015,김**,28,대표이사,,,,,,,,숭실대 IT정책 박사과정 재학중,(주)아이티노매즈 대표이사,I,20221104,,
1138601622,2,20220418,2604015,김**,28,대표이사,,,,,,,,숭실대 IT정책 박사과정 재학중,(주)아이티노매즈 대표이사,I,20221104,,
1138601623,1,20220418,2604015,김**,28,대표이사,,,,,,,,숭실대 IT정책 박사과정 재학중,(주)아이티노매즈 대표이사,I,20221104,,
1138601624,1,20220418,2604015,김**,28,대표이사,,,,,,,,숭실대 IT정책 박사과정 재학중,(주)아이티노매즈 대표이사,I,20221104,,
1138601625,1,20220418,2604015,김**,28,대표이사,,,,,,,,숭실대 IT정책 박사과정 재학중,(주)아이티노매즈 대표이사,I,20221104,,
1138601626,1,20220418,2604015,김**,28,대표이사,,,,,,,,숭실대 IT정책 박사과정 재학중,(주)아이티노매즈 대표이사,I,20221104,,
1138601627,1,20220418,2713049,박**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138601627,2,20220418,2713049,박**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138601628,1,20220418,2713049,박**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138601629,1,20220418,2811485,배**,30,대표이사사장,대표이사 (경영총괄),,,Bae Gwang-Han,,,,,(주)지앤택아이앤시 ,I,20221104,,
1138601629,2,20220418,2811485,배**,30,대표이사사장,대표이사 (경영총괄),,,Bae Gwang-Han,,,,,(주)지앤택아이앤시 ,I,20221104,,
1138601630,1,20220224,2763966,김**,30,대표이사사장,,,,,,,,,,I,20221104,,
1138601630,2,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601630,3,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601631,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601632,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601633,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601634,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601635,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601636,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601637,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601638,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601639,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
1138601640,1,20220224,2763966,김**,71,이사,영업,1,등기,"Kim,Gu",,,,,,I,20221104,,
