사업자등록번호,데이터수집일자,기업코드,기업명,업종,업종명,기업규모,기업규모명,CRI등급,CRI기준일,결산일자,CRI등급설명,CRI등급명세,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
5678608009,,,,,,,,,,,,,I,20221104,,
5678708010,20221022,6823261,드****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5678708010,20220406,6823261,드*****,M,,2,중소기업,B3,20220405,20211231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5678708010,,,,,,,,,,,,,I,20221104,,
5678708011,20221022,8410784,첨****,,도매 및 소매업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5678708011,,,,,,,,,,,,,I,20221104,,
5685008012,20220418,9335920,피****,M,,2,중소기업,C2,20220415,20191231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5685008012,20220406,9335920,피****,M,,2,중소기업,C2,20220331,20191231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5685008012,,,,,,,,,,,,,I,20221104,,
5688608013,20221022,8719752,세****,,제 조 업,,대기업,A2,20220719,,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",,I,20221104,,
5688608013,20220224,8719752,세*****,M,,4,중견기업,A2,20220215,20201231,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",우수,I,20221104,,
5688608013,,,,,,,,,,,,,I,20221104,,
5688708014,20221022,6401990,엠****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5688708014,20220406,6401990,엠*****,M,,2,중소기업,B3,20220331,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5688708014,,,,,,,,,,,,,I,20221104,,
5688708015,20221022,9334561,케****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5688708015,,,,,,,,,,,,,I,20221104,,
5688808016,20221022,6517378,세****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5688808016,,,,,,,,,,,,,I,20221104,,
5688808017,20221022,6806859,대****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5688808017,,,,,,,,,,,,,I,20221104,,
5688808018,20221022,9191826,논****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5688808018,20220224,9191826,논****,M,,2,중소기업,C2,20220215,20201231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5688808018,,,,,,,,,,,,,I,20221104,,
5688808019,20221022,10691357,디****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5688808019,,,,,,,,,,,,,I,20221104,,
5698108020,20221022,6728004,제****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5698108020,,,,,,,,,,,,,I,20221104,,
5698108021,20221022,8648039,에****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5698108021,20220406,8648039,에*****,M,,2,중소기업,C3,20220331,20210630,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
5698108021,,,,,,,,,,,,,I,20221104,,
5698808022,20221022,8381893,알****,,교육 서비스업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5698808022,20220224,8381893,알*****,M,,2,중소기업,C2,20220215,20181231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5698808022,,,,,,,,,,,,,I,20221104,,
5708708023,20221022,6395404,창****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5708708023,,,,,,,,,,,,,I,20221104,,
5708708024,20221022,8810286,드****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5708708024,,,,,,,,,,,,,I,20221104,,
5708808025,20221022,7762506,가****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5708808025,,,,,,,,,,,,,I,20221104,,
5718708026,20221022,6691427,직****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5718708026,,,,,,,,,,,,,I,20221104,,
5718708027,20221022,8255615,고****,,도매 및 소매업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5718708027,20220224,8255615,고*****,M,,2,중소기업,B2,20220215,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5718708027,,,,,,,,,,,,,I,20221104,,
5718708028,20221022,8474236,제****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5718708028,,,,,,,,,,,,,I,20221104,,
5726508029,,,,,,,,,,,,,I,20221104,,
5728608030,20221022,6730121,아****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5728608030,,,,,,,,,,,,,I,20221104,,
5728608031,20221022,8922137,피****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5728608031,20220224,8922137,피*****,M,,2,중소기업,C2,20220215,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5728608031,,,,,,,,,,,,,I,20221104,,
5728708032,20221022,9460339,컬****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5728708032,,,,,,,,,,,,,I,20221104,,
5729108033,20220224,7279082,이****,M,,2,중소기업,B1,20220215,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
5729108033,,,,,,,,,,,,,I,20221104,,
5731708034,,,,,,,,,,,,,I,20221104,,
5738108035,20221022,6962909,엘****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5738108035,,,,,,,,,,,,,I,20221104,,
5738108036,20221022,8350578,에****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5738108036,,,,,,,,,,,,,I,20221104,,
5738608037,20221022,6419902,시****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5738608037,,,,,,,,,,,,,I,20221104,,
5738708038,20221022,6749573,브****,,"전문, 과학 및 기술 서비스업",,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5738708038,20220224,6749573,브*****,M,,2,중소기업,B3,20220215,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5738708038,,,,,,,,,,,,,I,20221104,,
5755608039,20220224,8123473,코****,M,,2,중소기업,B3,20220215,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5755608039,,,,,,,,,,,,,I,20221104,,
5758808040,20221022,8090826,경****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5758808040,,,,,,,,,,,,,I,20221104,,
5758808041,20221022,8234463,신****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5758808041,,,,,,,,,,,,,I,20221104,,
5768108042,20221022,6651021,영****,,도매 및 소매업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5768108042,20220224,6651021,영****,M,,2,중소기업,B2,20220215,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5768108042,,,,,,,,,,,,,I,20221104,,
5768608043,20221022,6527984,디****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5768608043,20220224,6527984,디****,M,,2,중소기업,C2,20220215,20201231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5768608043,,,,,,,,,,,,,I,20221104,,
5768808044,20221022,8016462,넥****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5768808044,,,,,,,,,,,,,I,20221104,,
5768808045,20221022,8771771,디****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5768808045,,,,,,,,,,,,,I,20221104,,
5777008046,,,,,,,,,,,,,I,20221104,,
5778108047,20221022,8142420,홍****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5778108047,,,,,,,,,,,,,I,20221104,,
5778708048,20221022,6666820,정****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5778708048,,,,,,,,,,,,,I,20221104,,
5778708049,20221022,8081851,디****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5778708049,20220406,8081851,디*****,M,,2,중소기업,C3,20220331,20181231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
5778708049,,,,,,,,,,,,,I,20221104,,
5778808050,20221022,8412070,지****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5778808050,,,,,,,,,,,,,I,20221104,,
5778808051,20221022,8958137,빌****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5778808051,,,,,,,,,,,,,I,20221104,,
5788108052,20221022,8227689,티****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5788108052,,,,,,,,,,,,,I,20221104,,
5788708053,20221022,8512559,오****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5788708053,,,,,,,,,,,,,I,20221104,,
5788808054,20221022,6791086,큐****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5788808054,,,,,,,,,,,,,I,20221104,,
5798108055,20221022,6432801,제****,,도매 및 소매업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5798108055,20220224,6432801,제*****,M,,2,중소기업,B2,20220215,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5798108055,,,,,,,,,,,,,I,20221104,,
5798608056,20221022,6436522,청****,,제 조 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5798608056,,,,,,,,,,,,,I,20221104,,
5798708057,20221022,6516144,위****,,제 조 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5798708057,,,,,,,,,,,,,I,20221104,,
5798708058,20221022,9188312,어****,,"예술, 스포츠 및 여가관련 서비스업",,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5798708058,20220224,9188312,어*****,M,,2,중소기업,B3,20220215,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5798708058,,,,,,,,,,,,,I,20221104,,
5808608059,20221022,8017742,가****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5808608059,,,,,,,,,,,,,I,20221104,,
5808608060,20221022,8580499,인****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5808608060,20220224,8580499,인*****,M,,2,중소기업,C2,20220215,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5808608060,,,,,,,,,,,,,I,20221104,,
5808808061,20221022,8076441,씨****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5808808061,,,,,,,,,,,,,I,20221104,,
5818108062,20221022,8399627,블****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5818108062,,,,,,,,,,,,,I,20221104,,
5818108063,20221022,6432446,포****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5818108063,20220224,6432446,포****,M,,2,중소기업,B3,20220215,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5818108063,,,,,,,,,,,,,I,20221104,,
5818108064,20221022,8458726,에****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5818108064,,,,,,,,,,,,,I,20221104,,
5818608065,20221022,6683560,아****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5818608065,,,,,,,,,,,,,I,20221104,,
5818708066,20221022,6397767,아****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5818708066,,,,,,,,,,,,,I,20221104,,
5818708067,20221022,6803178,째****,,교육 서비스업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5818708067,,,,,,,,,,,,,I,20221104,,
5818708068,20221022,8224979,오****,,제 조 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5818708068,20220224,8224979,오****,M,,2,중소기업,C3,20220218,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
5818708068,,,,,,,,,,,,,I,20221104,,
5818808069,20221022,8764201,빌****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5818808069,20220224,8764201,빌*****,M,,2,중소기업,C3,20220215,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
5818808069,,,,,,,,,,,,,I,20221104,,
5828108070,20221022,6509577,케****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5828108070,,,,,,,,,,,,,I,20221104,,
5828108071,20221022,8585685,세****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5828108071,,,,,,,,,,,,,I,20221104,,
5828608072,20221022,9455213,아****,,건 설 업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5828608072,,,,,,,,,,,,,I,20221104,,
5828708073,20221022,6541316,레****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5828708073,,,,,,,,,,,,,I,20221104,,
5828808074,20221022,6560149,본****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5828808074,,,,,,,,,,,,,I,20221104,,
5828808075,20221022,8588116,언****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5828808075,,,,,,,,,,,,,I,20221104,,
5838608076,20221022,8464247,포****,,도매 및 소매업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5838608076,,,,,,,,,,,,,I,20221104,,
5838608077,20221022,9057266,미****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5838608077,,,,,,,,,,,,,I,20221104,,
5838708078,20221022,8658629,명****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5838708078,20220418,8658629,명*****,M,,2,중소기업,B3,20220416,20211231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5838708078,20220406,8658629,명*****,M,,2,중소기업,B3,20220331,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5838708078,,,,,,,,,,,,,I,20221104,,
5841908079,,,,,,,,,,,,,I,20221104,,
5848108080,20221022,8596881,지****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5848108080,,,,,,,,,,,,,I,20221104,,
5848708081,20221022,8386840,더****,,"전문, 과학 및 기술 서비스업",,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5848708081,20220224,8386840,더*****,M,,2,중소기업,B3,20220215,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5848708081,,,,,,,,,,,,,I,20221104,,
5858108082,20221022,7767276,레****,,도매 및 소매업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5858108082,20220224,7767276,레*****,M,,2,중소기업,C2,20220215,20181231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5858108082,,,,,,,,,,,,,I,20221104,,
5858608083,20221022,6689125,퍼****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5858608083,,,,,,,,,,,,,I,20221104,,
5858708084,20221022,8250877,리****,,도매 및 소매업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5858708084,,,,,,,,,,,,,I,20221104,,
5868108085,20221022,6433537,아****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5868108085,20220418,6433537,아****,M,,2,중소기업,C3,20220415,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
5868108085,20220406,6433537,아****,M,,2,중소기업,C3,20220331,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
5868108085,,,,,,,,,,,,,I,20221104,,
5868108086,20221022,6787885,컬****,,"예술, 스포츠 및 여가관련 서비스업",,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5868108086,20220224,6787885,컬*****,M,,2,중소기업,C2,20220215,20181231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5868108086,,,,,,,,,,,,,I,20221104,,
5868108087,20221022,8593454,대****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5868108087,,,,,,,,,,,,,I,20221104,,
5868608088,20221022,6561398,데****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5868608088,,,,,,,,,,,,,I,20221104,,
5868608089,20221022,6656691,에****,,"전문, 과학 및 기술 서비스업",,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5868608089,20220224,6656691,에****,M,,2,중소기업,B2,20220215,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5868608089,,,,,,,,,,,,,I,20221104,,
5868608090,20221022,6814721,알****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5868608090,,,,,,,,,,,,,I,20221104,,
5868708091,20221022,6661829,상****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
