사업자등록번호,순번,데이터수집일자,데이터구분,과제명,과제코드,성과ID,성과고유번호,성과년도,과제기준년도,부처코드,부처명,예산사업코드,예산사업명,연구수행기관코드,연구수행주체명,6T코드,6T분류명,국가기술지도코드,국가기술지도명,과학기술표준대분류코드,과학기술표준대분류명,과학기술표준중분류코드,과학기술표준중분류명,과학기술표준소분류코드,과학기술표준소분류명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1048100189,1,20220322,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100189,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100190,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100191,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100192,1,20220322,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100192,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100193,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100194,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100194,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100195,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100195,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100196,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100196,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100197,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048100197,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600198,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600199,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600199,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600200,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600201,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600201,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600202,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600202,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600203,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600204,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600205,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600205,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600206,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600206,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600207,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600207,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600208,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600208,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600209,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600210,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600210,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600211,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600212,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600212,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600213,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600214,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600215,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600216,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600216,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600217,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600217,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600218,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600219,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600219,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600220,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600221,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600221,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600222,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600223,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600224,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600224,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600225,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600226,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600226,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1048600227,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1049000228,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1049000228,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050100229,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050100229,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050200230,1,20220323,EQU,LED 조명용 히트싱크의 방열 특성 극대화를 위한 표면개질 기술 개발,1425064405,20120327000000133236,NFEC-2012-03-158318,2011,2010,N30,중소기업청,201003013510301B,산학연공동기술개발,ACC5454,㈜***,010113,차세대디스플레이기술,041600,나노 소재·소자기술,I06,열/표면처리,,,,,I,20221104,,
1050200230,2,20220323,EQU,LED 조명용 히트싱크의 방열 특성 극대화를 위한 표면개질 기술 개발,1425067950,20110112000000094614,NFEC-2011-01-132591,2010,2011,N30,중소기업청,201003013510301B,산학연협력기술개발,ACC5454,㈜***,010113,차세대디스플레이기술,041600,나노 소재·소자기술,I0609,표면물성 개질기술,,,,,I,20221104,,
1050200230,3,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050200231,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050200231,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050200232,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300233,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300233,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300234,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300234,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300235,1,20220323,EQU,구형 Si을 이용한 태양전지 제조,1415093670,20120705000000149416,NFEC-2012-07-166441,2010,2008,N38,지식경제부,2006038535103021,신재생에너지기술개발(전력기금),ZA65620,티***,050218,기타 에너지기술,031800,태양에너지기술,O5,에너지·자원,,신·재생에너지,,,I,20221104,,
1050300235,2,20220323,EQU,구형 Si을 이용한 태양전지 제조,1415082243,20110218000000108143,NFEC-2011-02-144000,2008,2007,038,산업자원부,20070380380378,신재생에너지기술개발,ZA65620,티***,050218,기타 에너지기술,031800,태양에너지기술,O5,에너지·자원,,신·재생에너지,,,I,20221104,,
1050300235,3,20220323,EQU,구형 Si을 이용한 태양전지 제조,1415082243,20110218000000107940,NFEC-2011-02-143878,2008,2007,038,산업자원부,20070380380378,신재생에너지기술개발,ZA65620,티***,050218,기타 에너지기술,031800,태양에너지기술,O5,에너지·자원,,신·재생에너지,,,I,20221104,,
1050300235,4,20220323,EQU,구형 Si을 이용한 태양전지 제조,1415082243,20110218000000107808,NFEC-2011-02-143662,2008,2007,038,산업자원부,20070380380378,신재생에너지기술개발,ZA65620,티***,050218,기타 에너지기술,031800,태양에너지기술,O5,에너지·자원,,신·재생에너지,,,I,20221104,,
1050300235,5,20220323,EQU,센서 및 광전소자용 ZnO 벌크 단결정 및 나노 와이어 성장 기술 개발,1415082033,20110217000000107136,NFEC-2011-02-143053,2009,2007,038,산업자원부,20070380380385,지역혁신인력양성,ZA65620,티***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010400,반도체·나노 신소자 기술,I4,전기·전자,,반도체,,,I,20221104,,
1050300235,6,20220323,EQU,"페연마재 슬러리로부터 PVDF 중공사 여과막을 이용, Sub-micron급 희토류(산화세륨(CeO2))회수 기술 개발",1415120830,20130416000000161658,NFEC-2013-04-177766,2012,2011,N38,지식경제부,201107451400321A,글로벌전문기술개발(에너지자원순환),ZA65620,티***,050314,공정내재자원화(Internal Recycle) 기술,030300,폐기물 저감 및 재활용 기술,O07,폐기물 관리/자원순환,,,,,I,20221104,,
1050300235,7,20220323,EQU,고순도(4N)고밀도(3.0g/㎤) 산화알루미늄 제조를 위한 60 kg 이상급 초고온 진공 소결 시스템 제작 및 자동화 DB 확보,1415123789,20130828000000167161,NFEC-2013-08-182372,2013,2012,N38,지식경제부,201007442010305B,지역전략산업육성,ZA65620,티***,030211,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",031400,에너지 절약형 반응 및 분리공정기술,H04,정밀생산기계,,,,,I,20221104,,
1050300235,8,20220323,EQU,사업화연계기술개발사업,1410047293,20110217000000107082,NFEC-2011-02-143058,2006,2006,038,산업자원부,2301020001200600,기술이전사업화촉진,ZD00042,한***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,,,,,,,I,20221104,,
1050300235,9,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300236,1,20220323,EQU,"구조 및 물성, 표면, 계면분석 장비를 기반으로 하는 반도체 게이트전극용 극미세 결정립 폴리실리콘 챔버 개발",1425050094,20091120000000050918,NFEC-2009-11-076995,2008,2008,N30,중소기업청,2006030134103011,중소기업기술혁신개발,ZA50460,유***,030418,기타 나노기반 공정기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,I4,전기·전자,,반도체,,,I,20221104,,
1050300236,2,20220323,EQU,Plasma 이용 oxidation 및 nitrogen surface Doping장비 개발,1415085037,20091120000000050909,NFEC-2009-11-076994,2008,2008,N38,지식경제부,200807432330302A,반도체디스플레이전략기술개발,ZA50460,유***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,I4,전기·전자,,반도체,,,I,20221104,,
1050300236,3,20220323,EQU,Boron Doped Si용 LP-CVD 증착 장비 개발,1415117590,20130221000000160665,NFEC-2013-02-176249,2012,2011,N38,지식경제부,W00194,전자정보디바이스산업원천기술개발(반도체),ZA50460,유***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010400,반도체·나노 신소자 기술,K02,반도체장비,,,,,I,20221104,,
1050300236,4,20220323,EQU,Boron Doped Si용 LP-CVD 증착 장비 개발,1415117590,20120320000000130279,NFEC-2012-03-156455,2011,2011,N38,지식경제부,W00194,전자정보디바이스산업원천기술개발(반도체),ZA50460,유***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,010400,반도체·나노 신소자 기술,K02,반도체장비,,,,,I,20221104,,
1050300236,5,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300237,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300237,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300238,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300238,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300239,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300239,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300240,1,20220323,EQU,300mm 반도체 웨이퍼 가공용 매엽식 실리콘 질화막 습식 식각 및 세정 장비기술 개발,1425106385,20170823000000211012,NFEC-2017-08-239432,2017,2016,P48,중소기업청,S5110,WC300 R&D,ZA55398,제***,010112,집적회로기술,010502,초고집적 반도체 공정 및 장비 기술,ED0203,에칭장비,,,,,I,20221104,,
1050300240,2,20220323,EQU,300mm 반도체 웨이퍼 가공용 매엽식 실리콘 질화막 습식 식각 및 세정 장비기술 개발,1425096034,20160411000000200176,NFEC-2016-05-209589,2016,2015,P48,중소기업청,S5110,WC300 R&D,ZA55398,제***,010112,집적회로기술,010502,초고집적 반도체 공정 및 장비 기술,ED0203,에칭장비,,,,,I,20221104,,
1050300240,3,20220323,EQU,제주산 농산물의 건조를 통한 대사증후군 개선 건강지향형 식품 개발,1415171463,20210604000000255815,NFEC-2021-06-271052,2021,2020,P21,산업통상자원부,21139211011733003362309,지역혁신클러스터육성(R&D),ACQ0764,농***,020218,식품생명공학기술,060401,다기능 융·복합소재 기술,LB1704,식품가공학,LB1803,영양대사조절,LB1804,맞춤형 영양식품,I,20221104,,
1050300240,4,20220323,EQU,300mm 반도체 웨이퍼 가공용 매엽식 실리콘 질화막 습식 식각 및 세정 장비기술 개발,1425106385,20170309000000208320,NFEC-2017-03-236631,2017,2016,P48,중소기업청,S5110,WC300 R&D,ZA55398,제***,010112,집적회로기술,010502,초고집적 반도체 공정 및 장비 기술,ED0203,에칭장비,,,,,I,20221104,,
1050300240,5,20220323,EQU,,,20160415000000200205,NFEC-2016-05-209599,2016,,,,,보안,,,,,,,,,,,,,I,20221104,,
1050300240,6,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300241,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050300241,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050400242,1,20220323,EQU,기능성 나노복합 마스터뱃치 개발,1425122001,20201014000000249759,NFEC-2020-10-265269,2018,2018,P73,중소벤처기업부,S2031,구매조건부신제품개발사업,ACR9660,엠***,050313,유해성 원부재료 대체기술,060401,다기능 융·복합소재 기술,EB0304,복합재료제조기술,,,,,I,20221104,,
1050400242,2,20220323,EQU,기능성 나노복합 마스터뱃치 개발,1425122001,20201014000000249760,NFEC-2020-10-265271,2018,2018,P73,중소벤처기업부,S2031,구매조건부신제품개발사업,ACR9660,엠***,050313,유해성 원부재료 대체기술,060401,다기능 융·복합소재 기술,EB0304,복합재료제조기술,,,,,I,20221104,,
1050400242,3,20220323,EQU,디젤연료필터용 WATER LEVEL SENSOR 기술개발,1425079200,20140225000000170935,NFEC-2014-02-186015,2013,2013,P48,중소기업청,S2051,창업성장-기술개발사업,ZB97841,엠***,050315,기타 청정생산기술,030400,환경친화적인 소재·제품 및 공정기술,EH1199,달리 분류되지 않는 친환경 소재/제품,,,,,I,20221104,,
1050400242,4,20220323,EQU,디젤연료필터용 WATER LEVEL SENSOR 기술개발,1425079200,20140225000000170934,NFEC-2014-03-186125,2013,2013,P48,중소기업청,S2051,창업성장-기술개발사업,ZB97841,엠***,050315,기타 청정생산기술,030400,환경친화적인 소재·제품 및 공정기술,EH1199,달리 분류되지 않는 친환경 소재/제품,,,,,I,20221104,,
1050400242,5,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050400243,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050400243,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050500244,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050500244,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050500245,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050500245,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050500246,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050500246,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050600247,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050600247,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700248,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700248,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700249,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700249,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700250,1,20220323,EQU,eVTOL용 충돌탐지 레이더 기술개발,1415175282,20211124000000259337,NFEC-2021-11-274451,2021,2021,P21,산업통상자원부,B11144,"eVTOL 자율비행 핵심기술 및 비행안정성, 운용성 시험평가 기술 개발",ACM1381, ***,040312,지능형 자율비행 무인비행기기 시스템(UAV)기술,030201,유·무인 통합 자율 비행체 기술,EI0701,항공안전기술,,,,,I,20221104,,
1050700250,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700251,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700251,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700252,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050700252,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800253,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800253,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800254,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800254,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800255,1,20220323,EQU,냉장고 컴프레서용 온도제어 내장 모듈형 고효율 고속 센서리스 3상 인버터 시스템 개발,1711079021,20190210000000237889,NFEC-2019-02-254058,2018,2018,P71,과학기술정보통신부,13139215015246004632401,연구개발특구육성(R&D),ACQ2939,대***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,120101,위의 중점과학기술에 속하지 않는 기타 연구,ED0104,광계측/제어기기,,,,,I,20221104,,
1050800255,2,20220323,EQU,,,20190210000000237888,NFEC-2019-02-254057,2017,,,,,보안,,,,,,,,,,,,,I,20221104,,
1050800255,3,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800256,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050800256,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050900257,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050900257,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1050900258,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051000259,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051000259,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051000260,1,20220323,EQU,고속 모듈라 마운터 시스템 개발,1415117419,20120327000000133731,NFEC-2012-03-160649,2011,2011,N38,지식경제부,W00182,우수제조기술연구센터(ATC),ZB42820,미***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,041200,지능형 생산시스템 기술,H05,로봇/자동화기계,,,,,I,20221104,,
1051000260,2,20220323,EQU,자개를 이용한 이중사출공법에 의한 단말기용 케이스 개발,1425041076,20091021000000048241,NFEC-2009-10-074934,2007,2007,030,중소기업청,20070300300093,중소기업기술혁신개발,ZA22974,미***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,G0,재료,,달리 분류되지 않는 재료,,,I,20221104,,
1051000260,3,20220323,EQU,자개를 이용한 이중사출공법에 의한 단말기용 케이스 개발,1425041076,20091021000000048327,NFEC-2009-10-074426,2007,2007,030,중소기업청,20070300300093,중소기업기술혁신개발,ZA22974,미***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,G0,재료,,달리 분류되지 않는 재료,,,I,20221104,,
1051000260,4,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051000261,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051000261,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051100262,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051100263,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051100263,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051400264,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051400264,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051400265,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051400265,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500266,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500266,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500267,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500268,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500268,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500269,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500269,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051500270,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051600271,1,20220323,EQU,"천연물 기반 남성갱년기 증상(전립선비대증, 탈모) 개선 효과가 있는 기능성 식품 개발",1425087372,20150615000000192044,NFEC-2015-06-203174,2014,2014,P48,중소기업청,S2021,중소기업융복합기술개발사업,ACB3268,비***,020218,식품생명공학기술,020302,식량자원보존 및식품 가치창출 기술,LB1801,기능성식품,,,,,I,20221104,,
1051600271,2,20220323,EQU,"천연물 기반 남성갱년기 증상(전립선비대증, 탈모) 개선 효과가 있는 기능성 식품 개발",1425087372,20150615000000192028,NFEC-2015-06-203192,2015,2014,P48,중소기업청,S2021,중소기업융복합기술개발사업,ACB3268,비***,020218,식품생명공학기술,020302,식량자원보존 및식품 가치창출 기술,LB1801,기능성식품,,,,,I,20221104,,
1051600271,3,20220323,EQU,"천연물 기반 남성갱년기 증상(전립선비대증, 탈모) 개선 효과가 있는 기능성 식품 개발",1425087372,20150615000000192032,NFEC-2015-06-203165,2015,2014,P48,중소기업청,S2021,중소기업융복합기술개발사업,ACB3268,비***,020218,식품생명공학기술,020302,식량자원보존 및식품 가치창출 기술,LB1801,기능성식품,,,,,I,20221104,,
1051600271,4,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051600272,1,20220323,EQU,철도 시공을 위한 14톤급 굴삭기용 궤도 주행장치 및 어태치먼트 개발,1425106282,20171011000000211756,NFEC-2017-10-240123,2017,2016,P48,중소기업청,S2011,기술혁신개발사업,ACI1385,주***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,020113,기계적 에너지 저장 기술,EA9999,달리 분류되지 않는 기계,,,,,I,20221104,,
1051600272,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051600273,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051600273,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051700274,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051700274,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800275,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800275,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800276,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800276,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800277,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800277,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800278,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800278,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800279,1,20220323,EQU,복합방사 Melt Blown을 이용한 Recycling이 가능한 차량용 고효율 흡음소재의 개발,1415077850,20091014000000046261,NFEC-2009-10-072843,2007,2007,038,산업자원부,20070380380270,지역전략산업진흥,ZB71333,성***,050312,환경친화형소재(Eco-material)개발기술,020300,선도물질도출기술,G4,재료,,복합재료,,,I,20221104,,
1051800279,2,20220323,EQU,극세사 합성섬유를 이용한 공기청정기용 고효율 저압력손실 Multi Layer Filter의 개발,1415089803,20091014000000046253,NFEC-2009-10-072837,2008,2008,N38,지식경제부,2007020223203061,지역전략산업진흥,ZB71333,성***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,041500,초미세 장비 및 공정 기술,I2,전기·전자,,전자제품,,,I,20221104,,
1051800279,3,20220323,EQU,극세사 합성섬유를 이용한 공기청정기용 고효율 저압력손실 Multi Layer Filter의 개발,1415077979,20091014000000046305,NFEC-2009-10-072856,2007,2007,038,산업자원부,20070380380270,지역전략산업진흥,ZB71333,성***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,041500,초미세 장비 및 공정 기술,G3,재료,,고분자재료,,,I,20221104,,
1051800279,4,20220323,EQU,복합방사 Melt Blown을 이용한 Recycling이 가능한 차량용 고효율 흡음소재의 개발,1415077850,20091014000000046332,NFEC-2009-10-072725,2008,2007,038,산업자원부,20070380380270,지역전략산업진흥,ZB71333,성***,050312,환경친화형소재(Eco-material)개발기술,020300,선도물질도출기술,G4,재료,,복합재료,,,I,20221104,,
1051800279,5,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800280,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800280,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800281,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051800281,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051900282,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051900282,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051900283,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051900283,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051900284,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1051900284,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000285,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000285,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000286,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000286,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000287,1,20220323,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000287,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1052000288,1,20220323,EQU,디지털 디스플레이용 고연색 LED-BLU 패널,1415111439,20130219000000160598,NFEC-2013-02-176175,2011,2010,N38,지식경제부,200807435310304A,부품소재산업경쟁력향상,AAR4954,디***,010115,기타 정보통신 부품기술,010200,초고속 무선 멀티미디어/4G이동통신기술,K10,디스플레이,,,,,I,20221104,,
