"BIZ_NO","COMPANY_NAME","CEO_NAME","FOUNDATION_DATE","IND_CD","IND_NAME","FOUNDATION_DATE","ADDRESS"
"2918801258",알투온,이재현,"20190515","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190515","서울특별시 서초구 방배중앙로 24 5층 (방배동,비젼빌딩)"
"2958100252",도너츠,정석근,"20151217","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20151217","서울 강남구 언주로 603 5층 (논현동,서진빌딩)"
"2978701512",팝아이드,이경민,"20200101","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200101",경기 이천시 서희로 36 3층 (중리동)
"2988100101",인조이소프트,김영창,"20150414","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150414","경기도 용인시 수지구 광교중앙로296번길 14 608호 (상현동,푸르지오시티3단지)"
"2988102282",디제너레이션엑스,정재상,"20210909","58219",기타 게임 소프트웨어 개발 및 공급업,"20210909",서울특별시 마포구 성미산로 15 3층 (성산동)
"2998100837",비키,이태환,"20170808","58219",기타 게임 소프트웨어 개발 및 공급업,"20170808","경기도 성남시 분당구 백현로101번길 17, 309호 (수내동,초림프라자)"
"3018629336",씨더블유게임즈,박수호,"20140609","58219",기타 게임 소프트웨어 개발 및 공급업,"20140609","충청북도 청주시 청원구 상당로 314 2층 지-8호 (내덕동,청주첨단문화산업단지)"
"3038600029",피버게임즈,정재홍,"20150330","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150330", 
"3048132913",싱귤러,김호규,"20181123","58219",기타 게임 소프트웨어 개발 및 공급업,"20181123","서울특별시 강남구 언주로122길 25 201동 905호 (논현동,두산위브아파트)"
"3048801229",레이지먼데이,최한별,"20190401","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190401","서울특별시 강남구 학동로23길 17 4층 (논현동,초석빌딩)"
"3058609778",바이너스프레드,한성영,"20110225","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110225","경기도 부천시 부일로205번길 26 203호 (상동,대명앤스빌1차)"
"3058634826",에코몽,박형도,"20140523","58219",기타 게임 소프트웨어 개발 및 공급업,"20140523",충북 옥천군 옥천읍 청풍로 131 (가풍리)
"3058637712",헤이스트,서종범,"20141208","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20141208","대구광역시 중구 국채보상로 726 279호 (동인동4가,강남빌딩)"
"3068106027",플레이위드,김학준,"19840725","58219",기타 게임 소프트웨어 개발 및 공급업,"19840725",경기도 성남시 분당구 판교로256번길 19 (삼평동)
"3068801899",마가게임즈,김인겸,"20201109","58212",모바일 게임 소프트웨어 개발 및 공급업,"20201109","서울특별시 송파구 올림픽로35가길 11 1319호 (신천동,한신코아)"
"3078113481",지노테크,이지원,"19990629","58219",기타 게임 소프트웨어 개발 및 공급업,"19990629",대전광역시 유성구 계룡로141번길 42 1층 (봉명동)
"3108132602",엔트리나인게임즈,유충재,"20161121","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161121",경기도 용인시 수지구 수지로489번길 15 (동천동)
"3108601652",에스앤제이소프트,오세원,"20190620","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190620","서울특별시 구로구 디지털로26길 123 1204호 (구로동,지플러스코오롱디지털타워)"
"3118151733",엔모스트게임즈,조현병,"20160104","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160104","경기도 성남시 분당구 대왕판교로 670, A동 10층 (삼평동,유스페이스2)"
"3118601975",엔트로이,권원석,"20200424","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200424","서울특별시 송파구 중대로 97 5층 591호 (가락동,효원빌딩)"
"3128669788",서정에스씨,이원우,"20140827","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140827","충청남도 천안시 서북구 봉정로 116 397호 (성정동,성정빌딩)"
"3138134384",엔젤게이머즈,박지훈,"20180817","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180817",대구광역시 수성구 알파시티1로35길 1 6층 (대흥동)
"3148133490",코이노,오주병,"20000519","58219",기타 게임 소프트웨어 개발 및 공급업,"20000519","서울특별시 강서구 마곡중앙12로 29 (마곡동,코이노빌딩)"
"3148617326",나노소프트,장지수,"20100813","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20100813",대전광역시 유성구 대정로 68 (대정동)
"3148629725",엔에스데블,이언주,"20111110","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20111110","대전 유성구 테크노9로 35 3층 305호 (탑립동,아이티전용벤처타운)"
"3148640453",다우인터내셔널,안수창,"20121015","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20121015","대전 유성구 계룡로105번길 15, 605호 (봉명동,한진오피스텔)"
"3148664872",워크브레인,최충광,"20160224","58219",기타 게임 소프트웨어 개발 및 공급업,"20160224","서울 성동구 성수이로18길 31 602호 (성수동2가,풍림테크원)"
"3158602336",프로즌스피어,진영훈,"20210924","58219",기타 게임 소프트웨어 개발 및 공급업,"20210924","서울특별시 성동구 상원1길 7 501호 (성수동1가,와이엠타워)"
"3168700264",한국신스타임즈,왕빈,"20151118","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20151118","서울특별시 강남구 테헤란로 322 1506동 1509호 (역삼동,한신인터밸리24)"
"3178127129",아이디피쉬,강준규,"20120102","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20120102",충청북도 청주시 청원구 율봉로159번길 73-1 (율량동)
"3178801074",로우핸드,조민혁,"20181227","58219",기타 게임 소프트웨어 개발 및 공급업,"20181227",서울특별시 성동구 성수일로4길 37 3층 (성수동2가)
"3188104153",퓨트로,이정미,"20140926","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140926","서울 강남구 선릉로 567 6층 (역삼동,대운빌딩)"
"3188801271",키위웍스,장수영,"20181001","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181001","경기도 성남시 분당구 판교역로 230 B동 5층 513호 (삼평동,삼환하이펙스)"
"3198600136",웹젠블랙엔진,이정훈,"20150717","58219",기타 게임 소프트웨어 개발 및 공급업,"20150717",경기 성남시 분당구 판교로 242 판교디지털센터비동 B동 3층 301호 (삼평동)
"3198801143",조프소프트,김정호,"20181102","58219",기타 게임 소프트웨어 개발 및 공급업,"20181102",경기도 성남시 중원구 은이로 11 211호 (은행동)
"3208801463",울트라마린소프트,박유일,"20191029","58219",기타 게임 소프트웨어 개발 및 공급업,"20191029","서울특별시 영등포구 국회대로28길 17 4층 4855호 (당산동3가,한얼빌딩)"
"3238101046",플러스윈,유영제,"20180808","58219",기타 게임 소프트웨어 개발 및 공급업,"20180808",서울특별시 서대문구 증가로24다길 40 반지층안쪽 (북가좌동)
"3238101503",일점사소프트,김정렬외 2명,"20190919","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190919","대구 남구 명덕로 104 전문관 312호 (대명동,계명대학교)"
"3258601275",엠지소프트,박범진,"20190114","58219",기타 게임 소프트웨어 개발 및 공급업,"20190114","경기 성남시 중원구 광명로 70-1 605호 (성남동,인선해피텔)"
"3258700273",삼공삼플러스,황순재,"20160309","58212",모바일 게임 소프트웨어 개발 및 공급업,"20160309","서울특별시 구로구 디지털로31길 38-21, 409호 (구로동,이앤씨벤처드림타워3차)"
"3288701887",크레비쥬,김경환,"20201001","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20201001","서울특별시 금천구 가산디지털2로 98 1동 1012호 (가산동,롯데아이티캐슬)"
"3298100763",게임코스터,김국환,"20170921","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170921","대구광역시 중구 국채보상로 586 4층 게임코스터 (동성로2가,교보생명빌딩)"
"3308701027",누라임게임즈,한경두,"20180327","58219",기타 게임 소프트웨어 개발 및 공급업,"20180327","경기도 성남시 수정구 달래내로 46 509호 (시흥동,성남글로벌융합센터)"
"3348700087",게임뷰,이유림,"20150428","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150428","서울특별시 양천구 신월로 117 402호 (신월동,태성빌딩)"
"3348702218",티슈오피스,이상익,"20210319","58219",기타 게임 소프트웨어 개발 및 공급업,"20210319",서울특별시 마포구 마포대로 122 18층 (공덕동)
"3368802512",데이터마이닝,박예영,"20220428","58219",기타 게임 소프트웨어 개발 및 공급업,"20220428",대전광역시 유성구 학하남로91번길 6-6 1층 107호 (학하동)
"3378701294",킹콩소프트,김준태,"20181026","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20181026","서울 성동구 성수일로4길 25 1802호 (성수동2가,서울숲코오롱디지털타워)"
"3408800342",레드만도,김민수,"20151125","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20151125","경기도 성남시 분당구 대왕판교로645번길 12, 6층 1호 (삼평동,경기창조경제혁신센터2)"
"3428600854",엔파니게임즈,권영재,"20170726","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170726","경기도 성남시 수정구 창업로 54 833호 (시흥동,판교제2테크노밸리기업성장센터)"
"3438101133",예스게임즈,이수현,"20190122","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190122","서울 금천구 가산디지털2로 98 2동 209호 (가산동,IT캐슬)"
"3498702452",크리,장한나,"20211224","58212",모바일 게임 소프트웨어 개발 및 공급업,"20211224",경기도 광주시 퇴촌면 가새골길 16-37 (원당리)
"3508700380",테일즈샵,한준,"20160523","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160523","인천 부평구 경원대로1354번길 4 1401호 (부평동,아이홈)"
"3528101587",제이디엠버츄얼엔터테인먼트,김현수,"20190709","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190709","서울특별시 강서구 마곡중앙6로 42 4층 402호 (마곡동,사이언스타)"
"3548601706",게임의민족,오민식,"20200316","58219",기타 게임 소프트웨어 개발 및 공급업,"20200316","서울특별시 종로구 율곡로 282 8층 (종로6가,대성빌딩)"
"3548700849",씨플레이,김경원,"20180104","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20180104","부산광역시 해운대구 센텀중앙로 97 A동 2101호 (재송동,센텀스카이비즈)"
"3568100843",다몬모바일,한봉희,"20171122","58212",모바일 게임 소프트웨어 개발 및 공급업,"20171122",부산광역시 기장군 정관읍 정관로 232-28 (모전리)
"3568601186",코탁스,신미영,"20180622","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180622","서울 금천구 서부샛길 606 에이동 제16층 1611호 (가산동,대성 디-폴리스지식산업센터)"
"3578101490",테이크파이브스튜디오스,나일영,"20190201","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190201","경기도 성남시 분당구 판교로 338 6층 (삼평동,한국전자무역센터빌딩)"
"3578600235",밀리소프트게임즈,이지호외 1명,"20160122","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160122","경기 하남시 미사강변서로 22 5층 514호 (풍산동,에코큐브)"
"3578800355",엑소게임즈,염의준,"20160325","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160325","경기 성남시 수정구 창업로 54 830호 (시흥동,기업성장센터)"
"3588700138",캠페스,김상순,"20150615","58219",기타 게임 소프트웨어 개발 및 공급업,"20150615",서울특별시 강남구 논현로111길 21 506호 (논현동)
"3608101555",넷브레스,박명수,"20191025","58219",기타 게임 소프트웨어 개발 및 공급업,"20191025","경기도 구리시 갈매순환로204번길 65 410호 (갈매동,스마트벤처타워)"
"3608600847",카이엔터테인먼트,정현석,"20170623","58219",기타 게임 소프트웨어 개발 및 공급업,"20170623","대구광역시 동구 동대구로 469 303호 (신천동,콘텐츠비즈니스센터)"
"3628600580",파낙토스,박병운,"20161208","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161208","서울특별시 송파구 올림픽로 342 15층 (방이동,아울타워)"
"3628801977",케이엑스알랩,김대영,"20201202","58212",모바일 게임 소프트웨어 개발 및 공급업,"20201202","부산 강서구 미음산단5로41번길 71 305호 (미음동,부산글로벌테크비즈센터)"
"3638800817",에이치제이이앤텍,이거운,"20170502","58219",기타 게임 소프트웨어 개발 및 공급업,"20170502","서울특별시 강동구 양재대로96길 29 2층 (둔촌동,영서빌딩)"
"3638800840",비트코어솔루션,정성우,"20171110","58219",기타 게임 소프트웨어 개발 및 공급업,"20171110","서울특별시 구로구 디지털로31길 41 5층 511-6호 (구로동,이앤씨벤처드림타워6차)"
"3668700895",아이에이랩,오세준,"20170803","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170803","부산광역시 해운대구 센텀중앙로 55, 625호 (우동,경남정보대학교및동서대학교센텀산학캠퍼스)"
"3668801168",니니게임즈,최정은,"20181004","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181004","서울특별시 성동구 상원1길 25 4261호 (성수동1가,솔623빌딩)"
"3678800110",에스엠테크,윤경중,"20150611","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150611","경기 하남시 미사강변한강로 155 816호 (망월동,미사강변에스케이브이1)"
"3678800876",싱크홀스튜디오,권중규,"20171129","58212",모바일 게임 소프트웨어 개발 및 공급업,"20171129","서울특별시 강남구 도곡로3길 25 1008호 (역삼동,삼성애니텔)"
"3698700399",달곰스튜디오,강지훈,"20160321","58219",기타 게임 소프트웨어 개발 및 공급업,"20160321","서울특별시 금천구 서부샛길 606 A동 1904호 (가산동,대성디폴리스지식산업센터)"
"3698702344",게임엔에프티,김규선,"20211220","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20211220","경기도 용인시 기흥구 중부대로 579 더 브릭스 408호 중 420호 (구갈동,강남대프라자)"
"3708100397",쓰리에프팩토리,정민종,"20160608","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160608","대구 북구 호암로 51 209호 (침산동,삼성창조경제단지 벤쳐오피스동)"
"3728800640",에이프로젠비저너리,강성호,"20170620","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170620","경기도 성남시 중원구 둔촌대로 545 B동 1층 (상대원동,한라시그마밸리)"
"3738100926",비엠게임,김승화,"20180123","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180123","서울 은평구 증산로9길 26-16 3층 (증산동,주력 하이빌 2)"
"3768101206",글리치스튜디오,박종현외 1명,"20180605","58219",기타 게임 소프트웨어 개발 및 공급업,"20180605","부산광역시 해운대구 수영강변대로 140 901호 (우동,부산문화콘텐츠컴플렉스)"
"3778100082",이지소프트,김준형,"20150421","58219",기타 게임 소프트웨어 개발 및 공급업,"20150421",경기도 안양시 동안구 벌말로102번길 49 2층 204-03호 (관양동)
"3778800999",비박스코리아,한상정,"20181120","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20181120",경기도 남양주시 진접읍 진건오남로 1027 (연평리)
"3798601194",몽스,문준영,"20180411","58219",기타 게임 소프트웨어 개발 및 공급업,"20180411","서울특별시 서초구 강남대로 212 7층 (양재동,보은빌딩)"
"3828100177",스톰게임즈,정만수,"20150727","58219",기타 게임 소프트웨어 개발 및 공급업,"20150727","경기도 성남시 분당구 분당로53번길 12 301-1호 (서현동,나산프라자비1)"
"3828700408",트리플에이치인터랙티브,전제이슨,"20160608","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160608","서울특별시 강남구 강남대로 320, 1108호 (역삼동,황화빌딩)"
"3848700684",캣츠인터내셔널,최종학,"20170118","58219",기타 게임 소프트웨어 개발 및 공급업,"20170118","서울특별시 금천구 가산디지털1로 186 704호 (가산동,제이플라츠)"
"3868100994",포레소울즈,김홍기,"20171011","58212",모바일 게임 소프트웨어 개발 및 공급업,"20171011","서울특별시 관악구 관악로 195 101동 1903호 (봉천동,관악위버폴리스)"
"3868602129",오르카소프트,유영제,"20210329","58212",모바일 게임 소프트웨어 개발 및 공급업,"20210329","강원도 춘천시 한림대학길 1 12110호 (옥천동,한림대학교창업보육센터)"
"3868701791",나다디지탈,이윤열,"20200424","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200424","대구광역시 서구 와룡로90길 41 810호 (이현동,서대구복합지식산업센터)"
"3878800394",에프알씨앤씨,박진호,"20160401","58212",모바일 게임 소프트웨어 개발 및 공급업,"20160401","서울특별시 강남구 테헤란로 406 A동 913호 (대치동,샹제리제센터)"
"3888100947",클립컴퍼니,김하식,"20170822","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170822","경기 성남시 분당구 성남대로926번길 10 R동 5층 566호 (야탑동,탑빌딩)"
"3918700377",버즈파우더,박인호외 1명,"20160607","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160607","서울특별시 금천구 가산디지털1로 142 6층 608호 (가산동,가산더스카이밸리1차)"
"3928100344",위메이드이프,김영선,"20160817","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160817","경기 성남시 분당구 대왕판교로644번길 49 6층 (삼평동,코리아벤처타운 업무시설 비블럭 위메이드타워)"
"3928601523",크랩,조성준,"20191119","58212",모바일 게임 소프트웨어 개발 및 공급업,"20191119","서울특별시 구로구 디지털로33길 48 305동 107호 (구로동,대륭포스트타워7차)"
"3938700709",판타포,이한진,"20170323","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170323","제주도 제주시 첨단로 213-65 406호 (영평동,제주통합비즈니스센터)"
"3948801824",몬토라,박신용,"20210121","58219",기타 게임 소프트웨어 개발 및 공급업,"20210121","서울특별시 서초구 강남대로53길 8 (서초동,스타크강남빌딩)"
"3968101501",팬텀,김상헌,"20190917","58219",기타 게임 소프트웨어 개발 및 공급업,"20190917",서울 마포구 와우산로29가길 69 3층 (서교동)
"3978801013",엑스텐게임즈,이지용,"20180719","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180719","서울특별시 중구 서소문로 89-20 지하3층 씨오엘004-1호 (정동,삼정 아트테라스)"
"3998701365",라이브메이커스,박윤진,"20190402","58219",기타 게임 소프트웨어 개발 및 공급업,"20190402","전라북도 전주시 완산구 홍산로 275 2층 (효자동2가,춘광빌딩)"
"3998800117",이게이트,유지선,"20150602","58219",기타 게임 소프트웨어 개발 및 공급업,"20150602","경기도 성남시 분당구 대왕판교로645번길 14 (삼평동,네오위즈판교타워)"
"3998801585",위잉스튜디오,이유신,"20200710","58219",기타 게임 소프트웨어 개발 및 공급업,"20200710","충청북도 청주시 청원구 오창읍 중심상업로 32-13 제7층 701-30호 (양청리,엔젤프리존)"
"3998801722",코스닷츠,김회민외 1명,"20210127","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20210127",전라북도 전주시 완산구 중화산로 68 201호 에이-74호 (중화산동2가)
"4018158010",에스앤케이인터랙티브,전세환,"20170825","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170825","서울특별시 종로구 새문안로5길 19 12층 4호,5호 (당주동,로얄빌딩)"
"4028168883",건파워,홍용표,"20051116","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20051116","전라북도 전주시 완산구 아중로 33 201호 (중노송동,멀티미디어기술지원센터)"
"4028800825",스테이지세븐,소성철,"20170424","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170424","서울특별시 마포구 백범로31길 21, 606호 (공덕동,서울창업허브)"
"4038601745",하마타운,이환희,"20200506","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200506","대구광역시 중구 동성로 25 9층 923호 (사일동,영스퀘어)"
"4058111093",엔씨에스,강태성,"20160114","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160114","경기도 성남시 중원구 도촌로8번길 20 503호 (도촌동,도촌파크오피스텔)"
"4058702219",요술콩어드벤처,김희영,"20210709","58212",모바일 게임 소프트웨어 개발 및 공급업,"20210709","제주도 제주시 신산로 105 3층 301호 (일도이동,덕산빌딩)"
"4068600162",모테가컨버전스,오정완,"20150716","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150716",경기 안양시 만안구 안양로398번길 42 2층 (안양동)
"4068600236",캡틴스,김지택,"20150903","58219",기타 게임 소프트웨어 개발 및 공급업,"20150903","경기도 성남시 중원구 은이로 11 2층 209호 (은행동,제10공영주차장)"
"4088195414",엔씨커뮤니케이션,김양훈,"20120320","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20120320","광주 북구 군왕로 96 2층 (두암동,중도빌딩)"
"4088605974",피티더블유코리아,시조조세,"20131202","58219",기타 게임 소프트웨어 개발 및 공급업,"20131202","전남 나주시 우정로 10 라동 2층 (빛가람동,이노파크식스틴지식산업센터)"
"4098135307",우이,박영환,"19961010","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19961010",광주광역시 남구 봉선로 218 (봉선동)
"4098602835",지혜와비전,정진선,"20080624","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20080624","전남 나주시 우정로 10 라동 301호 (빛가람동,이노파크식스틴)"
"4108187765",하우,손민석,"20040427","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20040427","광주 동구 금남로 245 6층 618호 (금남로1가,전일빌딩)"
"4108655889",엔트리,김수연,"20111208","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20111208","광주광역시 서구 마륵복개로 156, 3층 (쌍촌동,송도빌딩)"
"4108800904",제일투자컨설팅,남택훈,"20170921","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170921","서울특별시 강남구 선릉로96길 5-14, 1층 (삼성동)"
"4128601448",센추리게임즈,천치,"20191017","58219",기타 게임 소프트웨어 개발 및 공급업,"20191017","서울특별시 강남구 테헤란로 518 13동 138호 (대치동,한국섬유산업연합회)"
"4138800581",더블에이트게임즈,김남열,"20160830","58219",기타 게임 소프트웨어 개발 및 공급업,"20160830","서울특별시 강남구 테헤란로 152 13층 (역삼동,강남파이낸스센터)"
"4148700234",티더블유엘엘,김지훈,"20151207","58219",기타 게임 소프트웨어 개발 및 공급업,"20151207","부산 동래구 사직북로 64 106동 1801호 (사직동,사직케이씨씨스위첸)"
"4158602368",티에스비코리아,이승희,"20211014","58219",기타 게임 소프트웨어 개발 및 공급업,"20211014","서울특별시 서초구 강남대로 329 4층 (서초동,산학재단빌딩)"
"4158802120",캐리버스,윤정현,"20220105","58219",기타 게임 소프트웨어 개발 및 공급업,"20220105","제주도 제주시 신대로 145 B동 4층 233호 (연동,맨써빌딩)"
"4178600478",애터미아자,한경수,"20160418","58219",기타 게임 소프트웨어 개발 및 공급업,"20160418",충청남도 공주시 한적2길 52-101 501호 (금흥동)
"4178600861",엔픽셀,배봉건외 1명,"20170901","58219",기타 게임 소프트웨어 개발 및 공급업,"20170901",서울특별시 강남구 테헤란로 231 센터필드 웨스트타워 12-14층 (역삼동)
"4178702487",라이트니스,심지후,"20211124","58219",기타 게임 소프트웨어 개발 및 공급업,"20211124","경기도 파주시 경의로 1114 406호 (야당동,에펠타워)"
"4188149483",펀웨이브,송현우,"20140609","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140609","전라북도 전주시 덕진구 오공로 123 903호 (만성동,전북테크비즈센터)"
"4188700560",브이투알,이태한,"20161213","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161213","서울특별시 용산구 서빙고로 17 1706호 (한강로3가,센트럴파크타워)"
"4188701934",풀필,이영목,"20200507","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200507",대구광역시 중구 동덕로 64-13 2층 (대봉동)
"4238600250",소미,전다솜,"20151008","58219",기타 게임 소프트웨어 개발 및 공급업,"20151008","부산광역시 수영구 수영로 776 103동 804호 (민락동,부산더샵센텀포레)"
"4248102071",액트세븐엔터테인먼트,이종건,"20210119","58219",기타 게임 소프트웨어 개발 및 공급업,"20210119","경기도 부천시 신흥로 140 상가 9동 209호 (중동,위브더스테이트)"
"4248601761",몽키앤빌즈,김윤수외 1명,"20200706","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200706","경기도 성남시 분당구 분당내곡로 159 A동 1003호 (삼평동,판교역케이씨씨웰츠타워)"
"4268100856",초콜릿소프트,이세헌,"20170522","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170522","서울특별시 강서구 마곡중앙6로 70 906호 905호, 906호 (마곡동,매그넘797)"
"4278601299",티니스튜디오,양희일외 1명,"20190123","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190123","경기도 성남시 분당구 대왕판교로645번길 12 6층 19호 (삼평동,경기창조경제혁신센터)"
"4278701675",볼드플레이게임즈,권대호,"20200212","58219",기타 게임 소프트웨어 개발 및 공급업,"20200212","서울특별시 송파구 법원로9길 26 13층 씨-1308호 (문정동,에이치비지니스파크)"
"4288600463",슈퍼박스,조형우,"20161104","58219",기타 게임 소프트웨어 개발 및 공급업,"20161104","서울 구로구 디지털로31길 53 1201호 (구로동,이앤씨벤처드림타워5차)"
"4298702476",메가텐트,이현중,"20210916","58219",기타 게임 소프트웨어 개발 및 공급업,"20210916","경기도 성남시 분당구 대왕판교로645번길 12 6층 13호 (삼평동,경기창조경제혁신센터)"
"4308600980",라이젠소프트,오세현,"20180226","58219",기타 게임 소프트웨어 개발 및 공급업,"20180226","서울특별시 강남구 영동대로 602 6층 씨74 (삼성동,삼성동미켈란)"
"4318801123",볼트소프트,박준호,"20180717","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20180717","서울 구로구 디지털로33길 48 601호 (구로동,대륭포스트타워7차)"
"4328700377",니블엑스,장백순,"20160405","58219",기타 게임 소프트웨어 개발 및 공급업,"20160405","경기도 김포시 김포한강11로 300 424호 (운양동,에비뉴파크)"
"4348600449",모아이게임즈,이찬,"20160324","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160324","서울 강남구 언주로30길 39 15층,18층 (도곡동,에스이아이타워)"
"4348600681",더재미,곽승재,"20160908","58219",기타 게임 소프트웨어 개발 및 공급업,"20160908","서울특별시 마포구 매봉산로 31 907호 (상암동,에스플렉스센터,시너지움)"
"4348701111",판타지랩,김현우,"20190321","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190321","경기도 시흥시 산기대학로 237, 기술혁신파크 315호 (정왕동,한국산업기술대학교)"
"4378700412",디와이랩,김태완,"20160317","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160317","서울특별시 강남구 봉은사로63길 11 3층 357호 (삼성동,명화빌딩)"
"4408701381",에이스타코퍼레이션,임성균,"20190809","58219",기타 게임 소프트웨어 개발 및 공급업,"20190809","충청남도 아산시 배방읍 희망로46번길 45-7 5층 501호 (장재리,창조빌딩)"
"4408801544",스노우피그,이동현,"20200309","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200309","서울특별시 금천구 가산디지털1로 145 405호 (가산동,에이스하이엔드타워3차)"
"4438801577",노스텔라,신정훈,"20200212","58219",기타 게임 소프트웨어 개발 및 공급업,"20200212","서울특별시 금천구 가산디지털1로 205-27 6층 601호 (가산동,가산에이원타워)"
"4458700131",라온제나,최지민,"20150506","58219",기타 게임 소프트웨어 개발 및 공급업,"20150506","인천광역시 남구 학익소로 29, 604호 (학익동,석목빌딩)"
"4458700238",마나바바,문정훈,"20151021","58219",기타 게임 소프트웨어 개발 및 공급업,"20151021","서울특별시 금천구 가산디지털1로 181 1707호 (가산동,가산더블유센터)"
"4458801137",뉴로파,김익중,"20180725","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180725","경기도 성남시 분당구 대왕판교로645번길 12 6층 경기글로벌게임센터 (삼평동,경기창조경제혁 스마트오피스)"
"4478600668",허니잼게임즈,이형호,"20170131","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170131","경기도 용인시 수지구 신봉1로48번길 29 104동 1603호 (신봉동,서홍마을한일아파트)"
"4498101616",소프트콘스튜디오,이재민,"20191002","58219",기타 게임 소프트웨어 개발 및 공급업,"20191002","서울 성동구 왕십리로 410 1101호 (하왕십리동,센트라스153타워)"
"4518701149",레드스네일,서진용,"20180529","58219",기타 게임 소프트웨어 개발 및 공급업,"20180529","경기도 성남시 분당구 성남대로331번길 8 19층 (정자동,킨스타워)"
